"0408020202 REDUCAO INCRUENTA DE FRATURA DIAFISARIA DOS OSSOS DO ANTEBRACO";10;21;31
"0408020210 REDUCAO INCRUENTA DE FRATURA DOS METACARPIANOS";1;1;2
"0408020229 REDUCAO INCRUENTA DE LUXACAO / FRATURA-LUXACAO DO COTOVELO";46;27;73
"0408020245 REDUCAO INCRUENTA DE LUXACAO OU FRATURA / LUXACAO NO PUNHO";284;176;460
"0408050195 REDUCAO INCRUENTA DA LUXACAO / FRATURA-LUXACAO METATARSO-FALANGIANA / INTERFALANGIANA DO PE";30;16;46
"0408050217 REDUCAO INCRUENTA DE FRATURA / LUXACAO / FRATURA-LUXACAO DO TORNOZELO";24;4;28
"0408050225 REDUCAO INCRUENTA DE FRATURA DIAFISARIA / LESAO FISARIA DISTAL DA TIBIA C/ OU S/ FRATURA DA FIBULA";2;3;5
"0408050241 REDUCAO INCRUENTA DE FRATURA DOS OSSOS DO TARSO";32;22;54
"0408050268 REDUCAO INCRUENTA DE LUXACAO / FRATURA-LUXACAO DO JOELHO";9;3;12
"0408060042 AMPUTACAO / DESARTICULACAO DE DEDO";19;4;23
"0408060158 MANIPULACAO ARTICULAR";8;4;12
"0408060352 RETIRADA DE FIO OU PINO INTRA-OSSEO";297;133;430
"0409010090 CISTOSTOMIA";2;5;7
"0409010359 PUNCAO/ASPIRACAO DA BEXIGA";1;-;1
"0409020036 EXTRACAO ENDOSCOPICA DE CORPO ESTRANHO / CALCULO NA URETRA C/ CISTOSCOPIA";63;23;86
"0409040240 VASECTOMIA";6;-;6
"0409050059 LIBERACAO/PLASTIA DE PREPUCIO";3;2;5
"0409050083 POSTECTOMIA";38;8;46
"0409060089 EXCISAO TIPO I DO COLO UTERINO";71;9;80
"0409060097 EXERESE DE POLIPO DE UTERO";68;-;68
"0409070122 DRENAGEM DE GLANDULA DE BARTHOLIN / SKENE";30;20;50
"0409070165 EXTIRPACAO DE LESAO DE VULVA / PERINEO (POR ELETROCOAGULACAO OU FULGURACAO)";2;1;3
"0409070173 EXTRACAO DE CORPO ESTRANHO DA VAGINA";5;-;5
"0410010014 DRENAGEM DE ABSCESSO DE MAMA";7;2;9
"0412050170 TORACOCENTESE/DRENAGEM DE PLEURA";6;3;9
"0414010370 TRATAMENTO CIRURGICO DE DENTE INCLUSO EM PACIENTE COM ANOMALIA CRANIO E BUCOMAXILOFACIAL";6;4;10
"0414020057 CORRECAO DE IRREGULARIDADES DE REBORDO ALVEOLAR";3;-;3
"0414020065 CORRECAO DE TUBEROSIDADE DO MAXILAR";-;1;1
"0414020073 CURETAGEM PERIAPICAL";1;2;3
"0414020138 EXODONTIA DE DENTE PERMANENTE";-;3;3
"0414020146 EXODONTIA MULTIPLA COM ALVEOLOPLASTIA POR SEXTANTE";1;-;1
"0414020219 ODONTOSECCAO / RADILECTOMIA / TUNELIZACAO";-;1;1
"0414020278 REMOCAO DE DENTE RETIDO (INCLUSO / IMPACTADO)";1;2;3
"0414020294 REMOCAO DE TORUS E EXOSTOSES";2;-;2
"0414020421 IMPLANTE DENTARIO OSTEOINTEGRADO";3;-;3
"0414020430 EXODONTIA DE DENTE SUPRANUMERARIO";3;1;4
"0415040043 DEBRIDAMENTO DE ULCERA / NECROSE";3;1;4
"0417010052 ANESTESIA REGIONAL";1199;592;1791
"0417010060 SEDACAO";2642;1344;3986
"0418010013 CONFECCAO DE FISTULA ARTERIO-VENOSA C/ ENXERTIA DE POLITETRAFLUORETILENO (PTFE)";9;1;10
"0418010021 CONFECCAO DE FISTULA ARTERIO-VENOSA C/ ENXERTO AUTOLOGO";24;12;36
"0418010030 CONFECCAO DE FISTULA ARTERIO-VENOSA P/ HEMODIALISE";146;60;206
"0418010048 IMPLANTE DE CATETER DE LONGA PERMANENCIA P/ HEMODIALISE";44;9;53
"0418010064 IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE";391;158;549
"0418020019 INTERVENCAO EM FISTULA ARTERIO-VENOSA";1;4;5
"0418020027 LIGADURA DE FISTULA ARTERIO-VENOSA";2;1;3
"0418020035 RETIRADA DE CATETER TIPO TENCKHOFF / SIMILAR DE LONGA PERMANENCIA";20;17;37
"0501010017 COLETA DE SANGUE EM HEMOCENTRO P/ EXAMES DE HISTOCOMPATIBILIDADE (CADASTRO DE DOADOR NO REDOME)";585;264;849
"0501010025 IDENTIFICACAO DE DOADOR APARENTADO DE CELULAS-TRONCO HEMATOPOETICAS 1A FASE (POR DOADOR TIPADO)";39;18;57
"0501010050 IDENTIFICACAO DE DOADOR VOLUNTARIO DE CELULAS TRONCO HEMATOPOETICAS PARA CADASTRO NO REDOME (POR D";694;305;999
"0501010076 CONFIRMACAO DE IDENTIFICACAO DE DOADOR NAO APARENTADO DE CELULAS TRONCO HEMATOPOETICAS (POR DO";5;1;6
"0501010106 IDENTIFICACAO DE DOADOR APARENTADO DE CELULAS TRONCO HEMATOPOETICAS 2¶Ý FASE (POR DOADOR TIPADO)";6;4;10
"0501020039 CONFIRMACAO DE IDENTIFICACAO DE RECEPTOR DE CELULAS TRONCO HEMATOPOETICAS";4;5;9
"0501020047 IDENTIFICACAO/CONFIRMACAO DE RECEPTOR DE CELULAS TRONCO HEMATOPOETICAS";13;5;18
"0501030018 COLETA, ACONDICIONAMENTO E TRANSPORTE INTERNACIONAL DE CELULAS-TRONCO HEMATOPOIETICAS DE MEDULA OSSE";-;1;1
"0501030050 IDENTIFICACAO INTERNACIONAL DE DOADOR NAO APARENTADO DE CELULAS-TRONCO HEMATOPOETICAS 2A FASE (POR D";-;1;1
"0501030077 MOBILIZACAO, COLETA E ACONDICIONAMENTO DE CELULAS TRONCO HEMATOPOETICAS DE SANGUE PERIFERICO NO BRA";1;1;2
"0501030093 PROCESSAMENTO DE CRIOPRESERVACAO DE MEDULA OSSEA OU DE CELULAS TRONCO HEMATOPOETICAS DE SANGUE PERI";1;-;1
"0501040013 AUTO-PROVA CRUZADA EM RECEPTOR DE RIM (AUTO CROSS-MATCH)";1;4;5
"0501040064 PROVAS CRUZADAS EM RECEPTORES DE DOADORES FALECIDOS (CROSS MATCH)";129;51;180
"0501040080 IDENTIFICACAO DE DOADOR FALECIDO DE ORGAOS";23;14;37
"0501040099 IDENTIFICACAO DE DOADOR VIVO DE RIM- (POR DOADOR TIPADO)";10;8;18
"0501040129 PROVAS CRUZADAS EM DOADORES VIVOS DE ORGAOS";3;1;4
"0501050019 AVALIACAO DE REATIVIDADE DO RECEPTOR CONTRA PAINEL EM RECEPTORES HIPERSENSIBILIZADOS DE ORGAOS";230;59;289
"0501050035 AVALIACAO DE REATIVIDADE EM RECEPTORES NAO SENSIBILIZADOS";20;11;31
"0501050051 IDENTIFICACAO DE RECEPTOR DE ORGAOS";33;22;55
"0501070010 SOROLOGIA DE POSSIVEL DOADOR DE CORNEA E ESCLERA";95;38;133
"0501070087 EXAMES PARA INVESTIGACAO CLINICA NO DOADOR VIVO DE RIM, FIGADO OU PULMAO - 1¶Ý FASE.";1;-;1
"0501070133 EXAMES PARA INCLUSAO EM LISTA DE CANDIDATOS A TRANSPLANTE DE RIM";1;-;1
"0501080015 BIOPSIA E EXAME ANATOMO-CITOPATOLOGICO EM PACIENTE TRANSPLANTADO";21;10;31
"0501080023 CONTAGEM DE CD4/CD3 EM PACIENTE TRANSPLANTADO";2394;1050;3444
"0501080031 DOSAGEM DE CICLOSPORINA (EM PACIENTE TRANSPLANTADO)";3828;1650;5478
"0501080040 DOSAGEM DE SIROLIMO (EM PACIENTE TRANSPLANTADO)";2272;1020;3292
"0501080058 DOSAGEM DE TACROLIMO (EM PACIENTE TRANSPLANTADO)";2213;926;3139
"0501080066 EXAMES DE RADIOLOGIA EM PACIENTE TRANSPLANTADO";984;442;1426
"0501080074 EXAMES MICROBIOLOGICOS EM PACIENTE TRANSPLANTADO";1774;762;2536
"0501080090 ULTRASSONOGRAFIA DE ORGAO TRANSPLANTADO";43;20;63
"0501080104 DOSAGEM DE EVEROLIMO (EM PACIENTE TRANSPLANTADO)";22;12;34
"0503010014 ACOES RELACIONADAS A DOACAO DE ORGAOS E TECIDOS PARA TRANSPLANTE";106;31;137
"0503030058 RETIRADA DE GLOBO OCULAR UNI / BILATERAL (P/ TRANSPLANTE)";103;30;133
"0503040061 ENTREVISTA FAMILIAR PARA DOACAO DE TECIDOS DE DOADORES COM CORACAO PARADO";18;6;24
"0504010026 PROCESSAMENTO DE CORNEA / ESCLERA";95;31;126
"0504010034 SEPARACAO E AVALIACAO BIOMICROSCOPICA DA CORNEA";187;61;248
"0505010097 TRANSPLANTE DE CORNEA";125;54;179
"0506010015 ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE CORNEA";337;125;462
"0506010058 AVALIACAO DO POSSIVEL DOADOR FALECIDO DE ORGAOS OU TECIDOS PARA TRANSPLANTES";19;7;26
"0506010066 ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE MEDULA OSSEA - AUTOGENICO";-;1;1
"0506010074 ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE MEDULA OSSEA - ALOGENICO APARENTADO";16;10;26
"0506010104 ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE RIM";1392;687;2079
"0506010112 ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE FIGADO";229;96;325
"0506010139 ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE CORACAO";2;3;5
"0506010155 ACOMPANHAMENTO DE DOADOR VIVO POS-DOACAO DE FIGADO";-;1;1
"0506010180 ACOMPANHAMENTO DE PACIENTES NO PRE TRANSPLANTE DE RIM";318;144;462
"0506010198 ACOMPANHAMENTO DE PACIENTES NO PRE TRANSPLANTE DE FIGADO";26;15;41
"0506010210 ACOMPANHAMENTO DE PACIENTES NO PRE TRANSPLANTE DE CORACAO";1;-;1
"0604010036 MESALAZINA 800 MG - POR COMPRIMIDOÇ¨";334195;129498;463693
"0604010052 MESALAZINA 500 MG (POR SUPOSITORIO)";-;4083;4083
"0604010095 SULFASSALAZINA 500 MG (POR COMPRIMIDO)";10912;6570;17482
"0604020023 DEFERASIROX 250 MG (POR COMPRIMIDO)Ç¨";60;90;150
"0604020031 DEFERASIROX 500 MG (POR COMPRIMIDO)Ç¨";5730;2822;8552
"0604020040 DEFERIPRONA 500 MG (POR COMPRIMIDO)";1600;1300;2900
"0604030037 CABERGOLINA 0,5 MG (POR COMPRIMIDO)";27215;11024;38239
"0604030045 PRAMIPEXOL 0,125 MG (POR COMPRIMIDO)";7593;2970;10563
"0604030053 PRAMIPEXOL 0,25 MG (POR COMPRIMIDO)";69981;32453;102434
"0604030061 PRAMIPEXOL 1 MG (POR COMPRIMIDO)";116072;52500;168572
"0604040040 FORMOTEROL 12 MCG + BUDESONIDA 400 MCG Ç¨(POR CAPSULA INALANTE)";499251;232433;731684
"0604040059  FORMOTEROL 12 MCG + BUDESONIDA 400 MCG PO INALANTE (POR FRASCO DE 60 DOSES)";5;4;9
"0604040075  FORMOTEROL 6MCG + BUDESONIDA 200 MCG (POR CAPSULA INALANTE)";79904;28260;108164
"0604060025 COMPLEMENTO ALIMENTAR P/ PACIENTE FENILCETONURICO MAIOR DE 1 ANO - FORMULA DE AMINOACIDOS ISENTA DE";129600;60000;189600
"0604080026 HIDROXICLOROQUINA 400 MG (POR COMPRIMIDO)";96340;50207;146547
"0604100019 DESMOPRESSINA 0,1 MG/ML APLICACAO NASAL (POR FRASCO DE 2,5 ML";621;358;979
"0604110014 GOSSERRELINA 3,60 MG INJETAVEL (POR SERINGA PREENCHIDA)";17;7;24
"0604110022 GOSSERRELINA 10,80 MG INJETAVEL (POR SERINGA PREENCHIDA)";41;19;60
"0604110030 LEUPRORRELINA 3,75 MG INJETAVEL (POR FRASCO-AMPOLA)";218;139;357
"0604110065 TRIPTORRELINA 11,25 MG INJETAVEL (POR FRASCO-AMPOLA)";1333;491;1824
"0604130015 DONEPEZILA 5 MG (POR COMPRIMIDO)";8610;3780;12390
"0604130023 DONEPEZILA 10 MG (POR COMPRIMIDO)";37160;15630;52790
"0604130031 GALANTAMINA 8 MG (POR CAPSULA DE LIBERACAO PROLONGADA)";3330;1191;4521
"0604130040 GALANTAMINA 16 MG (POR CAPSULA DE LIBERACAO PROLONGADA)";6990;2783;9773
"0604130058 GALANTAMINA 24 MG (POR CAPSULA DE LIBERACAO PROLONGADA)";11996;7260;19256
"0604130066 RIVASTIGMINA 1,5 MG (POR CAPSULA)";2880;1350;4230
"0604130082 RIVASTIGMINA 3 MG (POR CAPSULA)";10966;4740;15706
"0604130090 RIVASTIGMINA 4,5 MG (POR CAPSULA)";1560;450;2010
"0604130104 RIVASTIGMINA 6 MG (POR CAPSULA)";2256;360;2616
"0604130112 PIRIDOSTIGMINA 60 MG (POR COMPRIMIDO)";3660;9720;13380
"0604130120 RIVASTIGMINA 9 MG ADESIVO TRANSDERMICO";450;180;630
"0604130139 RIVASTIGMINA 18 MG ADESIVO TRANSDERMICO";22860;12690;35550
"0604160054 RISEDRONATO 35 MG (POR COMPRIMIDO)";643;556;1199
"0604160062 ACIDO ZOLEDRONICO 0,05 MG/ML (POR FRASCO DE 100 ML)";-;7;7
"0604200013 AMANTADINA 100 MG (POR COMPRIMIDO)";68130;44835;112965
"0604210019 ZIPRASIDONA 40 MG (POR CAPSULA)";5640;2550;8190
"0604210027 ZIPRASIDONA 80 MG (POR CAPSULA)";10388;3990;14378
"0604230010 OLANZAPINA 5 MG (POR COMPRIMIDO)";115800;42630;158430
"0604230028 OLANZAPINA 10 MG (POR COMPRIMIDO)";206663;112960;319623
"0604230036 QUETIAPINA 25 MG (POR COMPRIMIDO)";36300;15690;51990
"0604230044 QUETIAPINA 100 MG (POR COMPRIMIDO)";142780;71390;214170
"0604230052 QUETIAPINA 200 MG (POR COMPRIMIDO)";88739;46080;134819
"0604230079 CLOZAPINA 25 MG (POR COMPRIMIDO)";11340;7830;19170
"0604230087 CLOZAPINA 100 MG (POR COMPRIMIDO)";313166;157065;470231
"0604240031 IMIGLUCERASE 400 U INJETAVEL (POR FRASCO-AMPOLA)";562;280;842
"0604240090 ALFAELOSULFASE 1 MG/ML SOLUCAO INJETAVEL (POR FRASCO AMPOLA DE 5 ML)";428;135;563
"0604250010 FILGRASTIM 300 MCG INJETAVEL (POR FRASCO AMPOLA OU SERINGA PREENCHIDA)";146;50;196
"0604250037 ELTROMBOPAGUE OLAMINA 25 MG (POR COMPRIMIDO)";90;-;90
"0604250045 ELTROMBOPAGUE OLAMINA 50 MG (POR COMPRIMIDO)";2490;3240;5730
"0604260016 SACARATO DE HIDROXIDO FERRICO 100 MG INJETAVEL (POR FRASCO DE 5 ML)";7914;7000;14914
"0604270038 CIPROFIBRATO 100 MG (POR COMPRIMIDO)";15430;4740;20170
"0604290020 OCTREOTIDA LAR 20 MG INJETAVEL (POR FRASCO-AMPOLA)";139;68;207
"0604290039 OCTREOTIDA Ç¨LAR 30 MG INJETAVEL (POR FRASCO-AMPOLA)";148;52;200
"0604290071 LANREOTIDA 90 MG INJETAVEL (POR SERINGA PREENCHIDA)";32;18;50
"0604290080 LANREOTIDA 120 MG INJETAVEL (POR SERINGA PREENCHIDA)";15;19;34
"0604310056 IMUNOGLOBULINA HUMANA 5,0 G INJETAVEL (POR FRASCO)";883;258;1141
"0604320019 EVEROLIMO 0,5 MG (POR COMPRIMIDO)Ç¨";7311;2162;9473
"0604320027 EVEROLIMO 0,75 MG (POR COMPRIMIDO)Ç¨";4656;2312;6968
"0604320035 EVEROLIMO 1 MG (POR COMPRIMIDO)Ç¨";4935;2974;7909
"0604320043 LEFLUNOMIDA 20 MG (POR COMPRIMIDO)";98992;44175;143167
"0604320051 MICOFENOLATO DE MOFETILA 500 MG (POR COMPRIMIDO)";99419;32997;132416
"0604320060 MICOFENOLATO DE SODIO 180 MG (POR COMPRIMIDO)";2474;1051;3525
"0604320078 MICOFENOLATO DE SODIO 360 MG (POR COMPRIMIDO)";204717;82359;287076
"0604320086 SIROLIMO 1 MG (POR DRAGEA)";4638;1934;6572
"0604320094 SIROLIMO 2 MG (POR DRAGEA)";4261;1814;6075
"0604320116 NATALIZUMABE 300MG (POR FRASCO-AMPOLA)";103;62;165
"0604320132 FINGOLIMODE 0,5 MG (POR CAPSULA)";4176;2076;6252
"0604320159 TOFACITINIBE 5 MG (POR COMPRIMIDO)";2800;1080;3880
"0604320167 VEDOLIZUMABE 300 MG PO LIOFILIZADO PARA SOLUCAO INJETAVEL";125;73;198
"0604320175 BARICITINIBE 2MG (POR COMPRIMIDO)";1110;600;1710
"0604320183 BARICITINIBE 4MG (POR COMPRIMIDO)";27609;12720;40329
"0604320191 UPADACITINIBE 15 MG (POR COMPRIMIDO REVESTIDO DE LIBERACAO PROLONGADA)";27043;15422;42465
"0604320213 ECULIZUMABE 10 MG/ML SOLUCAO INJETAVEL (FRASCO COM 30 ML)";236;120;356
"0604330014 ILOPROSTA 10 MCG/ML SOLUCAO PARA NEBULIZACAO (AMPOLA DE 1 ML)";-;1620;1620
"0604330022 CLOPIDOGREL 75 MG (POR COMPRIMIDO)";2329;31;2360
"0604340028 CICLOSPORINA 25 MG (POR CAPSULA)";8148;2359;10507
"0604340036 CICLOSPORINA 50 MG (POR CAPSULA)";15724;7597;23321
"0604340044 CICLOSPORINA 100 MG (POR CAPSULA)";22021;9696;31717
"0604340052 CICLOSPORINA 100 MG/ML SOLUCAO ORAL (POR FRASCO DE 50 ML)";7;8;15
"0604340060 TACROLIMO 1 MG (POR CAPSULA)";258557;121830;380387
"0604340079 TACROLIMO 5 MG (POR CAPSULA)";5555;2971;8526
"0604350015 SILDENAFILA 20 MG (POR COMPRIMIDO)";45030;20880;65910
"0604350023 SILDENAFILA 25 MG (POR COMPRIMIDO)";540;240;780
"0604360010 ATORVASTATINA 10 MG (POR COMPRIMIDO)";16927;4650;21577
"0604360029 ATORVASTATINA 20 MG (POR COMPRIMIDO)";256295;81076;337371
"0604360037 ATORVASTATINA 40 MG (POR COMPRIMIDO)";780;178;958
"0604360045  ATORVASTATINA 80 MG (POR COMPRIMIDO)";30;135;165
"0604370032 RASAGILINA 1 MG (POR COMPRIMIDO)";1830;1140;2970
"0604380011 ADALIMUMABE 40 MG INJETAVEL (POR SERINGA PREENCHIDA)";2;-;2
"0604380020 ETANERCEPTE 25 MG INJETAVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA)";108;52;160
"0604380038 ETANERCEPTE 50MG INJETAVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA)(ORIGINADOR)";334;308;642
"0604380046 INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)";134;52;186
"0604380054 INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)";801;467;1268
"0604380062 ADALIMUMABE 40 MG INJETAVEL (POR SERINGA PREENCHIDA)";2;-;2
"0604380070 CERTOLIZUMABE PEGOL 200 MG/ML INJETAVEL (POR SERINGA PREENCHIDA)";1716;818;2534
"0604380089 GOLIMUMABE 50 MG INJETAVEL (POR SERINGA PREENCHIDA";3383;1633;5016
"0604380100 ETANERCEPTE 50 MG INJETAVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA)(BIOSSIMILAR A)";481;245;726
"0604380119 INFLIXIMABE 10 MG /ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML) (BIOSSIMILAR A)";858;476;1334
"0604380127 ADALIMUMABE 40 MG INJETAVEL ( POR SERINGA PREENCHIDA)( BIOSSIMILAR A)";20;12;32
"0604380135 ADALIMUMABE 40 MG INJETAVEL (POR SERINGA PREENCHIDA) (BIOSSIMILAR B)";5813;4070;9883
"0604390084 BETAINTERFERONA 1A 6.000.000 UI (22 MCG) INJETAVEL (POR SERINGA PREENCHIDA)";190;103;293
"0604390092 BETAINTERFERONA 1A 6.000.000 UI (30 MCG) INJETAVEL (POR FRASCO-AMPOLA, SERINGA PREENCHIDA OU CANETA";130;75;205
"0604390106 BETAINTERFERONA 1A 12.000.000 UI (44 MCG) INJETAVEL (POR SERINGA PREENCHIDA)";623;170;793
"0604390114 BETAINTERFERONA 1B 9.600.000 UI (300MCG) INJETAVEL (POR FRASCO-AMPOLA)";1302;438;1740
"0604400012 SEVELAMER 800 MG (POR COMPRIMIDO)";304827;97581;402408
"0604410026 METADONA 10 MG (POR COMPRIMIDO)";-;240;240
"0604420013 FLUDROCORTISONA 0,1 MG (POR COMPRIMIDO)";1100;900;2000
"0604440014 ALFADORNASE 2,5 MG (POR AMPOLA)";2171;1050;3221
"0604470045 ALFAEPOETINA 4.000 UI INJETAVEL (POR FRASCO-AMPOLA)";68717;30068;98785
"0604480016 HIDROXIUREIA 500 MG (POR CAPSULA)";51679;51090;102769
"0604490011 ENTACAPONA 200 MG (POR COMPRIMIDO)";43583;19275;62858
"0604500017 GABAPENTINA 300 MG (POR CAPSULA)";175499;67950;243449
"0604500025 GABAPENTINA 400 MG (POR CAPSULA)";62102;17385;79487
"0604500033  LAMOTRIGINA 25 MG (POR COMPRIMIDO)";2040;630;2670
"0604500041 LAMOTRIGINA 50 MG (POR COMPRIMIDO)";5850;5340;11190
"0604500050 LAMOTRIGINA 100 MG (POR COMPRIMIDO)";118917;51654;170571
"0604500068 TOPIRAMATO 25 MG (POR COMPRIMIDO)";15180;1055;16235
"0604500076 TOPIRAMATO 50 MG (POR COMPRIMIDO)";79922;16920;96842
"0604500084 TOPIRAMATO 100 MG (POR COMPRIMIDO)";450;24554;25004
"0604500092 LEVETIRACETAM 100 MG /ML SOLUCAO ORAL (POR FRASCO DE 150 ML)";-;503;503
"0604500106 LEVETIRACETAM 250 MG (POR COMPRIMIDO)";67020;35250;102270
"0604500114 LEVETIRACETAM 750 MG (POR COMPRIMIDO)";48440;17265;65705
"0604500122 LEVETIRACETAM 100 MG/ML SOLUCAO ORAL (POR FRASCO DE 100 ML)";682;37;719
"0604500130 LEVETIRACETAM 500 MG (POR COMPRIMIDO)";1020;2970;3990
"0604510012 RISPERIDONA 1 MG (POR COMPRIMIDO)";15903;16935;32838
"0604510020 RISPERIDONA 2 MG (POR COMPRIMIDO)";60935;26815;87750
"0604510039 RISPERIDONA 3 MG (POR COMPRIMIDO)";2670;5370;8040
"0604510047 RISPERIDONA 1,0 MG/ML SOLUCAO ORAL (POR FRASCO DE 30 ML)";1339;1295;2634
"0604520026 GLATIRAMER 40 MG INJETAVEL (POR SERINGA PREENCHIDA)";120;96;216
"0604530013 AZATIOPRINA 50 MG (POR COMPRIMIDO)";178346;99423;277769
"0604530021 METOTREXATO 2,5 MG (POR COMPRIMIDO)";6950;4448;11398
"0604530030 METOTREXATO 25 MG/ML INJETAVEL (POR AMPOLA DE 2 ML)";9;2;11
"0604540019 RILUZOL 50 MG (POR COMPRIMIDO)";16920;7118;24038
"0604540035 FUMARATO DE DIMETILA 240 MG (POR CAPSULA)";10060;4440;14500
"0604540078 MEMANTINA 10 MG (POR COMPRIMIDO)";34350;7680;42030
"0604550014 TOXINA BOTULINICA TIPO A 100 U INJETAVEL (POR FRASCO-AMPOLA)";292;150;442
"0604550022 TOXINA BOTULINICA TIPO A 500 U INJETAVEL (POR FRASCO-AMPOLA)";156;65;221
"0604570031 CALCITONINA 200 UI/DOSE SPRAY NASAL (POR FRASCO)";76;-;76
"0604580010 PANCREATINA 10.000 UI (POR CAPSULA)";2019;720;2739
"0604580029 PANCREATINA 25000 UI (POR CAPSULA)";47655;31380;79035
"0604590024 ISOTRETINOINA 20 MG (POR CAPSULA)";10110;12690;22800
"0604600011 ACITRETINA 10 MG (POR CAPSULA)";120;780;900
"0604600020 ACITRETINA 25 MG (POR CAPSULA)";210;2310;2520
"0604610025 SOMATROPINA 12 UI INJETAVEL (POR FRASCO-AMPOLA)";53522;25565;79087
"0604620039 CALCITRIOL 0,25 MCG (POR CAPSULA)";123823;36119;159942
"0604630050 ACIDO URSODESOXICOLICO 300 MG (POR COMPRIMIDO)";27086;20009;47095
"0604630077 TRIENTINA 250 MG (POR CAPSULA)";852;-;852
"0604670010 BRIMONIDINA 2,0 MG/ML SOLUCAO OFTALMICA (POR FRASCO DE 5 ML)";2;3;5
"0604680031 RITUXIMABE 500 MG INJETAVEL (POR FRASCO- AMPOLA DE 5O ML ) (BIOSSIMILAR A)";106;52;158
"0604690010 TOCILIZUMABE 20 MG/ML INJETAVEL (POR FRASCO-AMPOLA DE 4 ML)";1917;967;2884
"0604690029 SECUQUINUMABE 150 MG/ML SOLUCAO INJETAVEL (POR SERINGA PREENCHIDA)";1048;488;1536
"0604690037 USTEQUINUMABE 45 MG/0,5ML SOLUCAO INJETAVEL (POR SERINGA PREENCHIDA)";137;69;206
"0604690045 RISANQUIZUMABE 75 MG/0,83ML -SOLUCAO INJETAVEL";108;58;166
"0604750021 AMBRISENTANA 10MG (POR COMPRIMIDO REVESTIDO)";2715;840;3555
"0604750030 BOSENTANA 62,5MG (POR COMPRIMIDO REVESTIDO)";285;75;360
"0604750048 BOSENTANA 125MG (POR COMRIMIDO REVESTIDO)";450;-;450
"0604770014 CINACALCETE 30 MG (POR COMPRIMIDO)";63606;29972;93578
"0604770030 PARICALCITOL 5,0 MCG/ML SOLUCAO INJETAVEL (AMPOLA COM 1 ML)";14820;7438;22258
"0604780010 INSULINA ANALOGA DE ACAO RAPIDA 100 UI/ML (TUBETES COM SISTEMAS DE APLICACAO REUTILIZAVEL)";1938;4130;6068
"0604780036 INSULINA ANALOGA DE ACAO RAPIDA 100 UI/ML (1B)";579;-;579
"0604790015 NUSINERSENA 2,4MG/ML SOLUCAO INJETAVEL (POR FRASCO AMPOLA DE 5 ML)";12;4;16
"0604790023 RISDIPLAM 0,75 MG/ML PO PARA SOLUCAO ORAL (FRASCO 80 ML)";-;3;3
"0604800010 ENOXAPARINA SODICA 40 MG/0,4 ML SOLUCAO INJETAVEL (POR SERINGA PREENCHIDA)";4096;2130;6226
"0604800029 ENOXAPARINA SODICA 60 MG/0,6 ML SOLUCAO INJETAVEL (POR SERINGA PREENCHIDA)";840;180;1020
"0604810016 TOBRAMICINA 300MG/5 ML SOLUCAO INALATORIA (POR AMPOLA)";896;392;1288
"0604820011 DAPAGLIFLOZINA 10 MG (POR COMPRIMIDO)";11410;49802;61212
"0604830017 SACUBITRIL VALSARTANA SODICA HIDRATADA 50 MG (POR COMPRIMIDO)";8394;7830;16224
"0604830025 SACUBITRIL VALSARTANA SODICA HIDRATADA 100 MG (POR COMPRIMIDO)";16411;13440;29851
"0604830033 SACUBITRIL VALSARTANA SODICA HIDRATADA 200 MG (POR COMPRIMIDO)";21360;19680;41040
"0604840012 OMALIZUMABE 150MG SOLUCAO INJETAVEL";25;74;99
"0604840020 MEPOLIZUMABE 100 MG/ML SOLUCAO INJETAVEL";85;72;157
"0604850018 BROMETO DE UMECLIDINIO 62,5 MCG + TRIFENATATO DE VILANTEROL 25 MCG (PO INALANTE)";3226;351;3577
"0604850026 BROMETO DE TIOTROPIO MONOIDRATADO 2,5 MCG + CLORIDRATO DE OLODATEROL 2,5 MCG (SOLUCAO PARA INALAC";411;297;708
"0604860021 ELEXACAFTOR 100 MG/TEZACAFTOR 50 MG/IVACAFTOR 75 MG + IVACAFTOR 150 MG (POR COMPRIMIDO REVESTIDO)";2862;1932;4794
"0604860030 ELEXACAFTOR 50 MG/TEZACAFTOR 25MG/IVACAFTOR 37,5 MG+IVACAFTOR 75 MG (POR COMPRIMIDO REVESTIDO)";756;672;1428
"0604870027 BUROSUMABE 20 MG /ML SOLUCAO INJETAVEL (FRASCO- AMPOLA)";6;6;12
"0604870035 BUROSUMABE 30 MG /ML SOLUCAO INJETAVEL (FRASCO- AMPOLA)";40;24;64
